codigo,anio,mes,demanda_total,n_ots,precio_unitario_promedio,km_promedio,marca,stock_actual,stock_minimo,stock_maximo,fecha
01001-25002,2024,6,1.0,1,81.51,1.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-25003,2024,6,2.0,2,151.16,1.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-25004,2024,10,1.0,1,4361.28,68392.0,ATE,0.0,0.0,0.0,2024-10-01
01001-25005,2024,10,3.0,3,473.3333333333333,79461.66666666667,QUICKSTART,0.0,0.0,0.0,2024-10-01
01001-25005,2024,12,1.0,1,480.0,123804.0,QUICKSTART,0.0,0.0,0.0,2024-12-01
01001-25005,2026,2,1.0,1,420.0,124581.0,QUICKSTART,0.0,0.0,0.0,2026-02-01
01001-25006,2025,1,1.0,1,546.61,105450.0,VW,0.0,0.0,0.0,2025-01-01
01001-25009,2025,11,2.0,2,525.0,81167.0,BOSCH,0.0,0.0,0.0,2025-11-01
01001-25009,2025,12,1.0,1,525.0,50253.0,BOSCH,0.0,0.0,0.0,2025-12-01
01001-25009,2026,3,2.0,2,525.0,91480.0,BOSCH,0.0,0.0,0.0,2026-03-01
01001-25009,2026,5,1.0,1,525.0,123250.0,BOSCH,0.0,0.0,0.0,2026-05-01
01001-25010,2025,5,1.0,1,504.24,137491.0,BOSCH,0.0,0.0,0.0,2025-05-01
01001-25010,2026,3,1.0,1,504.24,94883.0,BOSCH,0.0,0.0,0.0,2026-03-01
01001-25011,2025,6,1.0,1,1790.0,62220.0,VOLVO XC40 2021,0.0,0.0,0.0,2025-06-01
01001-25012,2025,6,1.0,1,732.7,62220.0,VOLVO XC40 2021,0.0,0.0,0.0,2025-06-01
01001-25014,2026,4,1.0,1,480.0,77817.0,MERCEDES GLC-400 2017,0.0,0.0,0.0,2026-04-01
01001-25015,2026,4,2.0,2,437.625,49616.0,YUASA,0.0,0.0,0.0,2026-04-01
01001-3118,2025,3,1.0,1,500.0,214200.0,COMPATIBLE HONDA PILOT 2012,0.0,0.0,0.0,2025-03-01
01001-3118,2025,5,1.0,1,500.0,215680.0,COMPATIBLE HONDA PILOT 2012,0.0,0.0,0.0,2025-05-01
31370089,2024,9,1.0,1,233.7,88883.0,VOLVO XC90 2019,0.0,0.0,0.0,2024-09-01
31370089,2025,3,1.0,1,293.0,82086.0,VOLVO XC90 2019,0.0,0.0,0.0,2025-03-01
31370089,2025,4,1.0,1,173.0,39225.0,VOLVO XC90 2019,0.0,0.0,0.0,2025-04-01
31370089,2026,4,2.0,2,125.57,66588.0,VOLVO XC90 2019,0.0,0.0,0.0,2026-04-01
31407748,2024,9,1.0,1,182.85,88883.0,VOLVO XC90 2019,0.0,0.0,0.0,2024-09-01
31407748,2026,4,1.0,1,199.4,77817.0,VOLVO XC90 2019,0.0,0.0,0.0,2026-04-01
31662960,2024,10,1.0,1,21.85,88883.0,VOLVO,0.0,0.0,0.0,2024-10-01
32140029,2024,9,1.0,1,83.33,88883.0,VOLVO XC90 2019,0.0,0.0,0.0,2024-09-01
32140029,2025,3,1.0,1,105.0,82086.0,VOLVO XC90 2019,0.0,0.0,0.0,2025-03-01
32140029,2025,4,1.0,1,97.0,39225.0,VOLVO XC90 2019,0.0,0.0,0.0,2025-04-01
32140029,2026,3,1.0,1,75.0,108785.0,VOLVO XC90 2019,0.0,0.0,0.0,2026-03-01
32140029,2026,4,2.0,2,99.12,66588.0,VOLVO XC90 2019,0.0,0.0,0.0,2026-04-01
32214957,2024,9,1.0,1,22.78,88883.0,VOLVO,0.0,0.0,0.0,2024-09-01
32242191,2024,9,1.0,1,188.07,88883.0,VOLVO,0.0,0.0,0.0,2024-09-01
32242191,2025,3,1.0,1,330.0,82086.0,VOLVO,0.0,0.0,0.0,2025-03-01
32290011,2024,9,1.0,1,519.93,88883.0,VOLVO,0.0,0.0,0.0,2024-09-01
ACEITEWOLF01,2024,2,15.0,4,44.625,57442.0,WOLF,0.0,0.0,0.0,2024-02-01
ACEITEWOLF01,2025,3,5.0,1,54.0,29948.0,WOLF,0.0,0.0,0.0,2025-03-01
ARANDELA01,2024,2,2.0,2,3.5,83357.5,SIN MARCA,0.0,0.0,0.0,2024-02-01
ARANDELA01,2024,3,1.0,1,3.5,55170.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
ARANDELA01,2026,1,2.0,2,4.0,55368.0,SIN MARCA,0.0,0.0,0.0,2026-01-01
ARANDELAVOLVO,2024,9,1.0,1,12.63,88883.0,VOLVO,0.0,0.0,0.0,2024-09-01
BPA000000000000,2024,9,4.0,2,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000000001,2024,9,2.0,1,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000000002,2024,9,1.0,1,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000000003,2024,9,1.0,1,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000000004,2024,9,2.0,1,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000000005,2024,8,1.0,1,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
BPA000000000006,2024,9,500.0,1,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000000007,2024,9,4.0,2,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000000008,2024,9,3.0,1,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000000009,2024,9,50.0,1,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000000011,2024,9,2.0,1,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000000012,2024,9,0.5,1,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000000013,2024,9,1.0,1,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000000016,2024,2,3.0,3,6.333333333333333,30870.0,SIN MARCA,0.0,0.0,0.0,2024-02-01
BPA000000000017,2024,9,6.0,1,14.54,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000000017,2026,1,1.0,1,14.54,74182.0,SIN MARCA,0.0,0.0,0.0,2026-01-01
BPA000000000035,2024,8,1.0,1,40.0,41085.0,SIN MARCA,34.0,0.0,0.0,2024-08-01
BPA000000014001,2024,1,4.0,1,30.0,224825.0,SIN MARCA,0.0,0.0,0.0,2024-01-01
BPA000000018001,2025,6,1.0,1,16.95,111459.0,SIN MARCA,4.0,0.0,0.0,2025-06-01
BPA000000018002,2024,8,2.0,1,18.0,97734.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
BPA000000018005,2024,8,1.0,1,15.0,97734.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
BPA000000018007,2024,9,1.0,1,3.3,1.0,SIN MARCA,1.0,0.0,0.0,2024-09-01
BPA000000030003,2023,2,1.0,1,20.0,80450.0,NAITO,0.0,0.0,0.0,2023-02-01
BPA000000030003,2024,1,1.0,1,85.0,224825.0,NAITO,0.0,0.0,0.0,2024-01-01
BPA000000030003,2024,2,2.0,2,80.0,46839.0,NAITO,0.0,0.0,0.0,2024-02-01
BPA000000030004,2023,2,1.0,1,20.0,80450.0,TAKUMI,0.0,0.0,0.0,2023-02-01
BPA000000030004,2024,1,1.0,1,52.8,224825.0,TAKUMI,0.0,0.0,0.0,2024-01-01
BPA000000030004,2024,2,2.0,2,72.6,46839.0,TAKUMI,0.0,0.0,0.0,2024-02-01
BPA000000030007,2023,2,1.0,1,15.0,80450.0,SIN MARCA,0.0,0.0,0.0,2023-02-01
BPA000000030007,2024,2,7.0,7,53.75,75710.28571428571,SIN MARCA,0.0,0.0,0.0,2024-02-01
BPA000000030007,2024,3,1.0,1,38.0,55170.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
BPA000000030007,2026,1,1.0,1,38.0,55368.0,SIN MARCA,0.0,0.0,0.0,2026-01-01
BPA000000040001,2024,2,10.0,2,63.24,35805.0,SIN MARCA,1.0,0.0,0.0,2024-02-01
BPA000000040002,2024,3,5.0,1,58.0,55170.0,SIN MARCA,11.0,0.0,0.0,2024-03-01
BPA000000040005,2024,11,8.0,1,42.0,89145.0,SIN MARCA,26.0,0.0,0.0,2024-11-01
BPA000000040005,2025,1,16.0,2,42.0,78334.0,SIN MARCA,26.0,0.0,0.0,2025-01-01
BPA000000040006,2024,1,6.0,1,39.2,224825.0,SIN MARCA,15.0,0.0,0.0,2024-01-01
BPA000000040008,2024,2,9.0,2,36.519999999999996,123786.5,SIN MARCA,0.0,0.0,0.0,2024-02-01
BPA000000060005,2024,8,1.0,1,50.0,138480.0,SIN MARCA,1.0,0.0,0.0,2024-08-01
BPA000000060008,2024,9,10.0,1,33.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000060009,2024,1,2.0,1,49.5,224825.0,SIN MARCA,7.0,0.0,0.0,2024-01-01
BPA000000060009,2024,2,2.0,1,49.0,49654.0,SIN MARCA,7.0,0.0,0.0,2024-02-01
BPA000000060010,2024,8,1.0,1,33.0,41085.0,SIN MARCA,1.0,0.0,0.0,2024-08-01
BPA000000060010,2024,9,1.0,1,33.0,1.0,SIN MARCA,1.0,0.0,0.0,2024-09-01
BPA000000060011,2024,9,1.0,1,3.3,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
BPA000000100008,2023,2,1.0,1,2.0,80450.0,SIN MARCA,0.0,0.0,0.0,2023-02-01
BPA000000100008,2024,1,1.0,1,3.51,224825.0,SIN MARCA,0.0,0.0,0.0,2024-01-01
BPA000000100008,2024,2,8.0,8,3.385,55090.625,SIN MARCA,0.0,0.0,0.0,2024-02-01
BPA40012,2025,8,7.0,1,56.66,22138.0,SASH,16.0,0.0,0.0,2025-08-01
BPA40012,2026,1,5.0,1,49.5,124905.0,SASH,16.0,0.0,0.0,2026-01-01
BPA40013,2023,5,4.0,1,49.5,65189.0,SASH,3.0,0.0,0.0,2023-05-01
BPA40013,2024,2,9.0,1,46.66,21000.0,SASH,3.0,0.0,0.0,2024-02-01
BPA40013,2024,8,5.0,1,56.66,76791.0,SASH,3.0,0.0,0.0,2024-08-01
FA-00001,2024,1,1.0,1,41.25,224825.0,SAKURA,0.0,0.0,0.0,2024-01-01
FA-00001,2025,1,1.0,1,35.0,81022.0,SAKURA,0.0,0.0,0.0,2025-01-01
FA-00001,2025,10,1.0,1,43.0,95647.0,SAKURA,0.0,0.0,0.0,2025-10-01
FA-00001,2025,12,1.0,1,45.0,16263.0,SAKURA,0.0,0.0,0.0,2025-12-01
FA-00001,2026,5,1.0,1,45.0,29245.0,SAKURA,0.0,0.0,0.0,2026-05-01
FILTRO01,2024,2,2.0,2,74.375,35453.0,BOSH,0.0,0.0,0.0,2024-02-01
FILTRO01,2025,3,1.0,1,24.75,29948.0,BOSH,0.0,0.0,0.0,2025-03-01
FILTRO02,2024,2,1.0,1,34.0,44296.0,SIN MARCA,0.0,0.0,0.0,2024-02-01
FILTRO02,2024,11,8.0,8,34.0,64388.25,SIN MARCA,0.0,0.0,0.0,2024-11-01
FILTRO02,2024,12,4.0,4,36.75,100690.5,SIN MARCA,0.0,0.0,0.0,2024-12-01
FILTRO02,2025,1,1.0,1,34.0,77729.0,SIN MARCA,0.0,0.0,0.0,2025-01-01
FILTRO02,2025,3,1.0,1,34.0,29948.0,SIN MARCA,0.0,0.0,0.0,2025-03-01
FILTRO02,2025,11,1.0,1,45.0,33553.0,SIN MARCA,0.0,0.0,0.0,2025-11-01
FILTRO02,2026,3,1.0,1,172.5,108785.0,SIN MARCA,0.0,0.0,0.0,2026-03-01
FILTRO03,2024,2,1.0,1,42.0,44296.0,SIN MARCA,0.0,0.0,0.0,2024-02-01
FILTRO03,2025,3,1.0,1,42.0,29948.0,SIN MARCA,0.0,0.0,0.0,2025-03-01
FRENOSBMW118I-A,2024,2,1.0,1,330.5,26610.0,SIN MARCA,1.0,0.0,0.0,2024-02-01
FRENOSBMW318I-A,2024,2,1.0,1,380.0,59712.0,FEBI,0.0,0.0,0.0,2024-02-01
MC,2024,1,2.0,2,60.0,224825.0,SIN MARCA,0.0,0.0,0.0,2024-01-01
MC,2024,2,24.0,24,58.875,78161.54166666667,SIN MARCA,0.0,0.0,0.0,2024-02-01
MC,2024,3,23.0,23,59.97608695652174,63184.391304347824,SIN MARCA,0.0,0.0,0.0,2024-03-01
MC,2024,4,30.0,30,60.0,84168.56666666667,SIN MARCA,0.0,0.0,0.0,2024-04-01
MC,2024,5,13.0,13,60.0,92269.30769230769,SIN MARCA,0.0,0.0,0.0,2024-05-01
MC,2024,6,20.0,20,62.5,88079.65,SIN MARCA,0.0,0.0,0.0,2024-06-01
MC,2024,7,23.0,23,67.82608695652173,87441.73913043478,SIN MARCA,0.0,0.0,0.0,2024-07-01
MC,2024,8,34.0,34,69.85000000000001,73612.61764705883,SIN MARCA,0.0,0.0,0.0,2024-08-01
MC,2024,9,28.0,28,75.0,84256.71428571429,SIN MARCA,0.0,0.0,0.0,2024-09-01
MC,2024,10,27.0,27,76.11925925925925,110932.88888888889,SIN MARCA,0.0,0.0,0.0,2024-10-01
MC,2024,11,23.0,23,75.0,97122.47826086957,SIN MARCA,0.0,0.0,0.0,2024-11-01
MC,2024,12,16.0,16,75.0,85402.1875,SIN MARCA,0.0,0.0,0.0,2024-12-01
MC,2025,1,31.0,31,74.19354838709677,89537.09677419355,SIN MARCA,0.0,0.0,0.0,2025-01-01
MC,2025,2,33.0,33,75.0,92589.9696969697,SIN MARCA,0.0,0.0,0.0,2025-02-01
MC,2025,3,58.0,58,75.00137931034483,105886.1724137931,SIN MARCA,0.0,0.0,0.0,2025-03-01
MC,2025,4,35.0,35,75.0,78423.45714285714,SIN MARCA,0.0,0.0,0.0,2025-04-01
MC,2025,5,40.0,40,75.625,104467.425,SIN MARCA,0.0,0.0,0.0,2025-05-01
MC,2025,6,25.0,25,77.16,96496.24,SIN MARCA,0.0,0.0,0.0,2025-06-01
MC,2025,7,30.0,30,75.45,113169.06666666667,SIN MARCA,0.0,0.0,0.0,2025-07-01
MC,2025,8,30.0,30,75.0,76067.0,SIN MARCA,0.0,0.0,0.0,2025-08-01
MC,2025,9,36.0,36,73.33333333333333,109939.16666666667,SIN MARCA,0.0,0.0,0.0,2025-09-01
MC,2025,10,30.0,30,75.0,93132.36666666667,SIN MARCA,0.0,0.0,0.0,2025-10-01
MC,2025,11,31.0,31,75.0,82691.3870967742,SIN MARCA,0.0,0.0,0.0,2025-11-01
MC,2025,12,32.0,32,75.0,107941.4375,SIN MARCA,0.0,0.0,0.0,2025-12-01
MC,2026,1,40.0,40,75.0,97590.725,SIN MARCA,0.0,0.0,0.0,2026-01-01
MC,2026,2,45.0,45,75.0,97318.11111111111,SIN MARCA,0.0,0.0,0.0,2026-02-01
MC,2026,3,32.0,32,75.0,90935.84375,SIN MARCA,0.0,0.0,0.0,2026-03-01
MC,2026,4,54.0,54,75.0,95417.18518518518,SIN MARCA,0.0,0.0,0.0,2026-04-01
MC,2026,5,29.0,29,75.0,90378.31034482758,SIN MARCA,0.0,0.0,0.0,2026-05-01
MCC,2024,11,8.0,8,53.125,62951.625,SIN MARCA,0.0,0.0,0.0,2024-11-01
MCC,2024,12,5.0,5,50.0,93697.8,SIN MARCA,0.0,0.0,0.0,2024-12-01
MCC,2025,1,2.0,2,50.0,111581.5,SIN MARCA,0.0,0.0,0.0,2025-01-01
MCC,2025,11,1.0,1,50.0,33553.0,SIN MARCA,0.0,0.0,0.0,2025-11-01
P019E7E-01,2024,10,6.0,1,104.03,88883.0,VOLVO,0.0,0.0,0.0,2024-10-01
P019E7E-01,2024,11,5.0,1,104.3,54002.0,VOLVO,0.0,0.0,0.0,2024-11-01
P019E7E-01,2025,8,6.0,1,104.3,58562.0,VOLVO,0.0,0.0,0.0,2025-08-01
RFG00001,2024,2,1.0,1,192.0,45020.0,SIN MARCA,0.0,0.0,0.0,2024-02-01
SENSORBMW001,2024,2,1.0,1,108.0,59712.0,SIN MARCA,0.0,0.0,0.0,2024-02-01
SENSORBMW002,2024,2,1.0,1,113.0,26610.0,SIN MARCA,0.0,0.0,0.0,2024-02-01
SHAMPOO01,2024,1,1.0,1,7.0,224825.0,WURTH,0.0,0.0,0.0,2024-01-01
SHAMPOO01,2024,2,10.0,10,6.15,72034.8,WURTH,0.0,0.0,0.0,2024-02-01
SHAMPOO01,2024,3,1.0,1,5.78,55170.0,WURTH,0.0,0.0,0.0,2024-03-01
